Rank,Title,Type,IMDb Rating,Release Years,Blurb,Thumbnail URL,IMDb URL,IMDb Title ID
198,Samurai Champloo,TV Series,8.5,2004–2005,"Fuu, a waitress who works in a teahouse, rescues two master swordsmen, Mugen and Jin, from their execution to help her find the ""samurai who smells of sunflowers.""","https://m.media-amazon.com/images/M/MV5BMjBhZTY4NzMtOGU3OC00ZDllLWE2ZjUtMGFjYTU5OWI0YTQ2XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt0423731/,tt0423731
199,The Haunting of Hill House,TV Mini Series,8.5,2018,"Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.","https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt6763664/,tt6763664
200,Black Sun,TV Series,8.8,2017–2026,"A historical fiction drama and thriller set in the turbulent period of the late 1920s in the Balkans as a place where high politics, local interests, capital and crime all merge together.","https://m.media-amazon.com/images/M/MV5BYzMwMTY3NzktNGE0NC00MjJiLWIyNzMtNGY2MDU5ZTgyMDAyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt6108262/,tt6108262
201,Detectorists,TV Series,8.6,2014–2022,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.","https://m.media-amazon.com/images/M/MV5BNGRjYzhmOTgtMDNlNy00YjJlLWI1MDAtMjAyMDRlMjE5OGNkXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt4082744/,tt4082744
202,The IT Crowd,TV Series,8.5,2006–2013,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie.","https://m.media-amazon.com/images/M/MV5BNzkwNjJhZWYtZTRiNi00YWYzLTg3MzMtN2Y3OTllZmFmYTg0XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0487831/,tt0487831
203,Flight of the Conchords,TV Series,8.5,2007–2009,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom.","https://m.media-amazon.com/images/M/MV5BYjQzYTdhNjYtN2IzOC00YzBiLTg5NDQtYzU4OTdmYzUxMjIxXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0863046/,tt0863046
204,Rocket Boys,TV Series,8.8,2022–,"The story of two extraordinary men, Dr. Homi Jehangir Bhabha and Dr. Vikram Ambalal Sarabhai, who created history while building India's future.","https://m.media-amazon.com/images/M/MV5BNGI4Mzc5YjItMTkwMC00YTY4LTg0ZjgtMTk5N2EyM2RlYTM2XkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",https://www.imdb.com/title/tt13868972/,tt13868972
205,Mr. Robot,TV Series,8.5,2015–2019,"Elliot, a brilliant but unstable cyber-security engineer and vigilante hacker, becomes a key figure in a complex game of global chaos when he and his shadowy allies try to take down the corrupt corporation his company is paid to protect.","https://m.media-amazon.com/images/M/MV5BOTg4NTBiZDAtZTc0YS00NzZlLTg4Y2ItNGQ3M2ZlMDM5MWQzXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt4158110/,tt4158110
206,Samurai Jack,TV Series,8.5,2001–2017,"A samurai, sent through time, fights to return home and save the world.","https://m.media-amazon.com/images/M/MV5BNjIwZDQyOTMtNjVjNy00ODBiLTlmZWYtYTJkYzVjMTc2NWJkXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt0278238/,tt0278238
207,The Family Man,TV Series,8.7,2019–,"A working man from the National Investigation Agency tries to protect the nation from terrorism, but he also needs to keep his family safe from his secret job.","https://m.media-amazon.com/images/M/MV5BZjM3YTczOWQtNjkzNi00ZTRlLThkZWEtZjgwZGVmODhkMDU3XkEyXkFqcGc@._V1_QL75_UY133_CR20,0,90,133_.jpg",https://www.imdb.com/title/tt9544034/,tt9544034
208,Coupling,TV Series,8.5,2000–2004,Six best friends talk about all aspects of sex and relationships on their never-ending quest to find true love.,"https://m.media-amazon.com/images/M/MV5BM2EzMTA4MjgtOTBiYS00NGI2LWJhYTQtYWUzZDI2YjI2NTJlXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt0237123/,tt0237123
209,The Queen's Gambit,TV Mini Series,8.5,2020,"Orphaned at the tender age of nine, prodigious introvert Beth Harmon discovers and masters the game of chess in 1960s USA. But child stardom comes at a price.","https://m.media-amazon.com/images/M/MV5BMmRlNjQxNWQtMjk1OS00N2QxLTk0YWQtMzRhYjY5YTFhNjMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt10048342/,tt10048342
210,I'm Alan Partridge,TV Series,8.6,1997–2002,"A failed television presenter, now presenting a programme on local radio desperately tries to revive his broadcasting career.","https://m.media-amazon.com/images/M/MV5BOTVhYTdhYmQtN2EzZS00ZWNkLWJmYjctYTQzOWRkZWVmZGZlXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",https://www.imdb.com/title/tt0129690/,tt0129690
211,Ezel,TV Series,8.6,2009–2011,"Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance.","https://m.media-amazon.com/images/M/MV5BY2VhYTA5YjMtNDBjZS00NTU3LTk1YWEtZGI0NDcxMTEyYjIyXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt1534360/,tt1534360
212,Happy Valley,TV Series,8.5,2014–2023,Yorkshire-based crime drama centering on the personal and professional life of Police Sergeant Catherine Cawood.,"https://m.media-amazon.com/images/M/MV5BNWEzMmI5YjgtMWE3Zi00Y2U4LWE0ODQtYjU4NGJjYzU0Nzc1XkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",https://www.imdb.com/title/tt3428912/,tt3428912
213,Derry Girls,TV Series,8.5,2018–2022,The personal exploits of a 16-year-old girl and her family and friends during the Troubles in the early 1990s in Northern Ireland.,"https://m.media-amazon.com/images/M/MV5BZjVhN2FhMzctZDlkMS00NTY3LWEyZmEtOTE5NDlkN2JkNDE3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt7120662/,tt7120662
214,The Rehearsal,TV Series,8.5,2022–,Nathan Fielder gives people a chance to rehearse for their own lives in a world where nothing ever works out as expected.,"https://m.media-amazon.com/images/M/MV5BY2IxZDU5YmQtNGRjYi00ZDA1LTljYmYtYzkwYjExZGQ0Yjc2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt10802170/,tt10802170
215,Mob Psycho 100,TV Series,8.5,2016–2022,"A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.","https://m.media-amazon.com/images/M/MV5BYzU3NDM4ZjgtY2UyMi00YTczLTgyNDEtMjBiMDJlOGUxNjcxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt5897304/,tt5897304
216,Long Way Round,TV Mini Series,8.6,2004–2010,"Ewan McGregor and Charley Boorman embark on a grueling quest to motorbike from London to New York. Going east through Europe, Asia and then to Alaska, they experience different cultures and have to overcome the elements and adversity.","https://m.media-amazon.com/images/M/MV5BMzI5MGJjODAtZjQzNy00MmU1LWE2MTAtNDM4NmFmNzNkZDFkXkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg",https://www.imdb.com/title/tt0403778/,tt0403778
217,Jujutsu Kaisen,TV Series,8.5,2020–,"After swallowing a cursed relic, kindhearted teenager Yuji Itadori becomes host to the King of Curses and joins a secret school of sorcerers battling monsters born from humanity's darkest emotions.","https://m.media-amazon.com/images/M/MV5BMjBlNTExMDAtMWZjZi00MDc5LWFkMjgtZDU0ZWQ5ODk3YWY5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt12343534/,tt12343534
218,Alchemy of Souls,TV Series,8.7,2022–2023,"Set in a fictional country called Daeho, it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the ""alchemy of souls"", which allows souls to switch bodies.","https://m.media-amazon.com/images/M/MV5BOGFhNGQzMWUtZWJhNi00NGZiLTg1MjEtMTQzZmU4Njg2MWRhXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",https://www.imdb.com/title/tt20859920/,tt20859920
219,Making a Murderer,TV Series,8.5,2015–2018,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime.","https://m.media-amazon.com/images/M/MV5BMTg4Mjc1NjE4Ml5BMl5BanBnXkFtZTgwMjk2NjA1NjM@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt5189670/,tt5189670
220,The Boys,TV Series,8.5,2019–2026,A group of vigilantes set out to take down corrupt superheroes who abuse their superpowers.,"https://m.media-amazon.com/images/M/MV5BNGE4YTljMTctZWYxZi00NDA2LTk4OTItYmEyN2IxOGI3MzY2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt1190634/,tt1190634
221,Twin Peaks,TV Series,8.5,2017,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,"https://m.media-amazon.com/images/M/MV5BZGU5OTQ2YzctZmE4Zi00OWI0LWJmMDQtNDcxYjJmODBjN2U1XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt4093826/,tt4093826
222,All Creatures Great & Small,TV Series,8.6,2020–,"James Herriot, fresh out of Glasgow Veterinary College, pursues his dream to become a vet in the Yorkshire Dales. He discovers that treating the animals is as much about treating their owners, and the Dales' farmers are a tough to please.","https://m.media-amazon.com/images/M/MV5BMThlZmFhOTUtNzM3My00YTAwLWEzMDMtYmI0MGZiOTlkOTQ4XkEyXkFqcGc@._V1_QL75_UX90_CR0,13,90,133_.jpg",https://www.imdb.com/title/tt10590066/,tt10590066
223,Spaced,TV Series,8.5,1999–2001,"Friends Tim and Daisy, 20-something North Londoners with uncertain futures, must pretend to be a couple to live in the only apartment they can afford.","https://m.media-amazon.com/images/M/MV5BNjcwN2JiOGUtNDJkNy00NjVmLWIyYzctZDU4YWFlNjRlZmJlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0187664/,tt0187664
224,Sons of Anarchy,TV Series,8.5,2008–2014,A biker struggles to balance being a father and being involved in an outlaw motorcycle club.,"https://m.media-amazon.com/images/M/MV5BZWNiZjFiNGEtNGZmMS00YTBlLWJlNmQtZTA2NzEzZWE4ZGQyXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",https://www.imdb.com/title/tt1124373/,tt1124373
225,Whose Line Is It Anyway?,TV Series,8.5,1998–2007,Improvisational comedy competition show in which four members of the regular cast as comedians and often with guest appearances with other comedians and celebrities and members of the audience perform various comic games and sketches.,"https://m.media-amazon.com/images/M/MV5BNjk5YmQ3YjYtYWM2My00MDQ3LTgxYTMtYzQ1ZjFlNDU4NDFjXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt0163507/,tt0163507
226,Impractical Jokers,TV Series,8.5,2011–,"Q, Sal, Joe and Murr are real-life best friends who love challenging each other to the most outrageous dares and stunts ever caught on hidden camera.","https://m.media-amazon.com/images/M/MV5BYjViMmNjNWQtNGY1Ni00ODZmLTk5YTctNGY5YzM5NjM0NDQ3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt2100976/,tt2100976
227,Neon Genesis Evangelion,TV Series,8.5,1995–1996,"In a post-cataclysmic future, reluctant teen Shinji Ikari is called by his estranged father to pilot an Evangelion for NERV, humanity's last defense against invading Angels threatening Tokyo-3.","https://m.media-amazon.com/images/M/MV5BZjZjZGI3ZDQtODNmZC00NjE0LTlmYTUtOTljMWI2YjNmMTQ0XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0112159/,tt0112159
228,Louie,TV Series,8.5,2010–2015,"The life of Louie C.K., a divorced comedian living in New York with two kids.","https://m.media-amazon.com/images/M/MV5BMWI4NDMxNGMtZGUxOS00MjJkLWIxMmItZGE1ODNjMDFjYzZmXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",https://www.imdb.com/title/tt1492966/,tt1492966
229,Takopi's Original Sin,TV Mini Series,8.7,2025,"Takopi travels from his home of Happy Planet to spread happiness on Earth, but meets the unsmiling Shizuka. Her school friends and home life are causing her melancholic expression and pure hearted Takopi is determined to change things.","https://m.media-amazon.com/images/M/MV5BYmRkN2I1OGEtOWM3Yi00NjViLWJjMDktYTNmZTMxYjBiNTU3XkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",https://www.imdb.com/title/tt36988358/,tt36988358
230,My Brilliant Friend,TV Series,8.6,2018–2024,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.,"https://m.media-amazon.com/images/M/MV5BZjQ3NjZmMDMtNWE1MS00MWNlLWE4YzEtZjRkODhiZjJkMzIxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt7278862/,tt7278862
231,Through the Wormhole,TV Series,8.6,2010–2017,"Morgan Freeman explores humanity's biggest questions: our composition, what preceded existence, if we're alone in the universe, and whether there's a creator - mysteries that have challenged our greatest minds.","https://m.media-amazon.com/images/M/MV5BMGQyNDAzNGItZWM5MC00ZDAxLTg1YjItYzhkZmU5NGQzMWEzXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt1513168/,tt1513168
232,Gintama,TV Series,8.7,2005–2021,"In an era where aliens have invaded and taken over feudal Tokyo, an unemployed samurai finds work however he can.","https://m.media-amazon.com/images/M/MV5BNTMzNjE0N2ItNjFiYi00NmIzLTk1MzMtZWFjNThjMzI5MTJlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt0988818/,tt0988818
233,Mind Your Language,TV Series,8.6,1977–1986,A diverse group of immigrants and foreigners learn English at an adult education school in London.,"https://m.media-amazon.com/images/M/MV5BODFhNDA4YjMtMjJkNy00MmVhLWFjM2ItNzY5NzI5YTlhM2Y3XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt0075537/,tt0075537
234,Trailer Park Boys,TV Series,8.5,2001–2026,Three petty felons have a documentary made about their life in a trailer park.,"https://m.media-amazon.com/images/M/MV5BOTA0NTAwMTc1MF5BMl5BanBnXkFtZTgwODk2NjY0ODE@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt0290988/,tt0290988
235,Your Lie in April,TV Series,8.6,2014–2015,A piano prodigy who lost his ability to play after suffering a traumatic event in his childhood is forced back into the spotlight by an eccentric girl with a secret of her own.,"https://m.media-amazon.com/images/M/MV5BZGMyYmFmNzgtMWQ4NS00MWE2LTg4YmEtZGY1MTBiODE0YmE5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt3895150/,tt3895150
236,Schitt's Creek,TV Series,8.5,2015–2020,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues.","https://m.media-amazon.com/images/M/MV5BODk2Nzg4OWYtODczMy00NWRkLTg5ODQtZTU1ZGRhMzRhZGZhXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt3526078/,tt3526078
237,The Office,TV Series,8.5,2001–2003,The story of an office that faces closure when the company decides to downsize its branches. A documentary film crew follow staff and the manager David Brent as they continue their daily lives.,"https://m.media-amazon.com/images/M/MV5BNTk4MjNjODctNDgyZC00NDhkLWE1OGQtMjA3M2FlMDVjMjkzXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",https://www.imdb.com/title/tt0290978/,tt0290978
238,Yellowstone,TV Series,8.6,2018–2024,A ranching family in Montana faces off against others encroaching on their land.,"https://m.media-amazon.com/images/M/MV5BZTYxYTdjZjEtNTc0My00NDU2LTkwZmQtNjhhNmJiMzQ3Zjc1XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",https://www.imdb.com/title/tt4236770/,tt4236770
239,The Eric Andre Show,TV Series,8.5,2012–,"Eric Andre tries to host a talk show in a bizarre environment, where he is sometimes the player of pranks and sometimes the victim.","https://m.media-amazon.com/images/M/MV5BZGY0OGMzYjItNjhkMy00NjZjLThlZTEtMTdlYWU0NzliZWNkXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt2244495/,tt2244495
240,Star Wars: Maul - Shadow Lord,TV Series,8.5,2026–,"After the Clone Wars, Maul plots to rebuild his criminal syndicate on a planet untouched by the Empire.","https://m.media-amazon.com/images/M/MV5BMmUzZWRkOGMtOGM2OC00ODk0LWFjZjUtMjUyOGRjYzgwYjdjXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt36594331/,tt36594331
241,Mahabharat,TV Series,8.7,2013–2014,"The mother of all wars, the epitome of all rivalries, the cauldron of emotions, insecurities, jealousies, and power play - Mahabharat.","https://m.media-amazon.com/images/M/MV5BYzM1MmNhMGQtNDliNy00ZDIwLTg1MDQtN2NjZjUyNTg2MGMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,6,90,133_.jpg",https://www.imdb.com/title/tt3212600/,tt3212600
242,Twinkling Watermelon,TV Series,8.8,2023,"""Sparkling Watermelon"" will tell the story of a boy living a double life between a model student and a band member who gets to time slip and meets his 18-year-old father. The two will build friendships there.","https://m.media-amazon.com/images/M/MV5BZGNhMDc0NTgtODc1MS00ZWU5LTgwMWUtYmYzMDZjNDg5ODk1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt27446493/,tt27446493
243,Smiling Friends,TV Series,8.5,2020–2026,"In a colorful yet bizarre world, the employees at a small firm dedicated to making its customers smile discover that their jobs are rarely as simple as they seem.","https://m.media-amazon.com/images/M/MV5BYjNkMjdiZGEtMTg3Mi00YTAzLWJkMGYtMmIxMzNjMmRhOGNmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt12074628/,tt12074628
244,Solo Leveling,TV Series,8.5,2024–,Follows the adventures of Sung Jinwoo in a world that is constantly threatened by monsters and evil forces. In his battles Sung transforms himself from the weakest hunter of all mankind to one of the strongest hunters in existence.,"https://m.media-amazon.com/images/M/MV5BM2M4YzdkMTEtMjUyYy00ZWY0LWI5ODQtNGRkZWQ1MzU5MWM2XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt21209876/,tt21209876
245,Brass Eye,TV Series,8.6,1997–2001,"Controversial spoof of current affairs television, and the role of celebrity in the UK.","https://m.media-amazon.com/images/M/MV5BOTFhMGE2OWEtY2JiYS00MmUwLWIwMzMtYWZmZjdlZWI3MDI2XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt0118273/,tt0118273
246,Tash Ma Tash,TV Series,9,1993–2023,Follows two guys and their adventures in Kingdom Of Saudi Arabia.,"https://m.media-amazon.com/images/M/MV5BYzMzMWMyMzQtNDk2OS00ZTY5LTkwNDctMGFhYmRiNGFlYzMzXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt5851616/,tt5851616
247,The Boondocks,TV Series,8.5,2005–2014,Brothers Huey and Riley Freeman experience a culture clash when they leave Chicago to move in with their grandfather in the suburbs.,"https://m.media-amazon.com/images/M/MV5BYjFjZTAxZTItYjhjZS00MzNkLTk0NDYtYWMxYTQxNTE3YTQxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt0373732/,tt0373732
248,The Great British Baking Show,TV Series,8.6,2010–,Bakers attempt three challenges each week trying to impress the judges enough to go through to the next round and eventually are crowned Britain's best amateur baker.,"https://m.media-amazon.com/images/M/MV5BNTc3MzZkZTQtMWM3MC00MThmLTlmNjctOWEwY2NjMzM2NTllXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",https://www.imdb.com/title/tt1877368/,tt1877368
249,The Expanse,TV Series,8.5,2015–2022,"The disappearance of rich-girl-turned-political-activist links the lives of a Ceres detective, an accidental ship captain and U.N. politician. Amidst political tension between Earth, Mars and the Belt, they unravel the greatest conspiracy.","https://m.media-amazon.com/images/M/MV5BYzUyYmI3MjctY2Q2MC00NmFjLTgwZGUtNWQzZWNlYmVjNzE2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",https://www.imdb.com/title/tt3230854/,tt3230854
250,Silicon Valley,TV Series,8.5,2014–2019,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.","https://m.media-amazon.com/images/M/MV5BMjhhYmZjZjgtOTc3Mi00ZmY3LWI3MTUtYzcyOGMxYWFmN2YyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",https://www.imdb.com/title/tt2575988/,tt2575988
